4/16,,4/17,,4/18,,4/19,,4/20,,4/21,,4/22,,4/23,,4/24,,4/25,,4/26,,4/27/2020,,4/28/2020,,4/29/2020,,4/30/2020,,5/1/2020,,5/2/2020,,5/3/2020,,5/4/2020,,5/5/2020,,5/6/2020,,5/7/2020,,5/8/2020,,5/9/2020,,5/10/2020,,5/11/2020,,5/12/2020,,5/13/2020,,5/14/2020,,5/15/2020,,5/16/2020,,5/17/2020,,5/18/2020,,5/19/2020,,5/20/2020,,5/21/2020,,5/22/2020,,5/23/2020,,5/24/2020,,5/25/2020,,5/26/2020,,5/27/2020,,5/28/2020,,5/29/2020,,5/30/2020,,5/31/2020,,6/1/2020,,6/2/2020,,6/3/2020,,6/4/2020,,6/5/2020,,6/6/2020,,6/7/2020,,6/8/2020,,6/9/2020,,6/10/2020,,6/11/2020,,6/12/2020,,6/13/2020,,6/14/2020,,6/15/2020,,6/16/2020,,6/17/2020,,6/18/2020,,6/19/2020,,6/20/2020,,6/21/2020,,6/22/2020,,6/23/2020,,6/24/2020,,6/25/2020,,6/26/2020,,6/27/2020,,6/28/2020,,6/29/2020,,6/30/2020,,7/1/2020,,7/2/2020,,7/3/2020,,7/4/2020,,7/5/2020,,7/6/2020,,7/7/2020,,7/8/2020,,7/9/2020,,7/10/2020,,7/11/2020,,7/12/2020,,7/13/2020,,7/14/2020,,7/15/2020,,7/16/2020,,7/17/2020,,7/18/2020,,7/19/2020,,7/20/2020,,7/21/2020,,7/22/2020,,7/23/2020,,7/24/2020,,7/25/2020,,7/26/2020,,7/27/2020,,7/28/2020,,7/29/2020,,7/30/2020,,7/31/2020,,8/1/2020,,8/2/2020,,8/3/2020,,8/4/2020,,8/5/2020,,8/6/2020,,8/7/2020,,8/8/2020,,8/9/2020,,8/10/2020,,8/11/2020,,8/12/2020,,8/13/2020,,8/14/2020,,8/15/2020,,8/16/2020,,8/17/2020,,8/18/2020,,8/19/2020,,8/20/2020,,8/21/2020,,8/22/2020,,8/23/2020,,8/24/2020,,8/25/2020,,8/26/2020,
zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,Loading...,,Loading...,,zip_code,count,zip_code,count,zip_code,count,Loading...,,Loading...,,Loading...,,zip_code,count,zip_code,count,zip_code,count,Loading...,,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,Loading...,,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,Loading...,,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,Loading...,,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,Loading...,,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count,zip_code,count
89036,<5 suppressed,89036,<5 suppressed,89036,<5 suppressed,89036,<5 suppressed,89036,<5 suppressed,89036,<5 suppressed,89115,60,89115,70,89036,<5 suppressed,89036,<5 suppressed,89115,60,89115,79,89036,<5 suppressed,89036,<5 suppressed,89036,<5 suppressed,89036,<5 suppressed,89036,<5 suppressed,89036,<5 suppressed,89036,<5 suppressed,89115,79,89036,<5 suppressed,89036,<5 suppressed,89036,<5 suppressed,89036,<5 suppressed,89036,<5 suppressed,89036,<5 suppressed,89036,<5 suppressed,89036,<5 suppressed,89036,<5 suppressed,89036,<5 suppressed,89036,<5 suppressed,89036,<5 suppressed,89036,<5 suppressed,89036,<5 suppressed,89036,<5 suppressed,89036,<5 suppressed,89036,<5 suppressed,89036,<5 suppressed,89036,<5 suppressed,89036,<5 suppressed,89036,<5 suppressed,89036,<5 suppressed,89036,<5 suppressed,89036,<5 suppressed,89036,<5 suppressed,89036,<5 suppressed,89036,<5 suppressed,89036,<5 suppressed,89036,<5 suppressed,89036,<5 suppressed,89036,<5 suppressed,89036,<5 suppressed,89036,<5 suppressed,89036,<5 suppressed,89036,<5 suppressed,89036,<5 suppressed,89113,75,89036,<5 suppressed,89036,<5 suppressed,89036,<5 suppressed,89036,<5 suppressed,89036,<5 suppressed,,,,,89036,<5 suppressed,89036,<5 suppressed,89036,<5 suppressed,,,,,,,89036,<5 suppressed,89036,<5 suppressed,89036,<5 suppressed,,,89036,<5 suppressed,89036,<5 suppressed,89036,<5 suppressed,89036,<5 suppressed,89036,<5 suppressed,89036,<5 suppressed,89036,<5 suppressed,89036,<5 suppressed,89036,<5 suppressed,89036,<5 suppressed,89036,<5 suppressed,89036,<5 suppressed,,,89036,<5 suppressed,89036,<5 suppressed,89036,<5 suppressed,89036,<5 suppressed,89036,<5 suppressed,89036,<5 suppressed,89036,<5 suppressed,89036,<5 suppressed,89036,<5 suppressed,,,89036,<5 suppressed,89036,<5 suppressed,89036,<5 suppressed,89036,5,89036,5,89036,5,89036,5,89036,6,89036,7,89036,7,89036,7,89036,8,89036,8,89036,9,,,89036,9,89036,9,89036,9,89036,9,89036,9,89036,9,89036,9,89036,8,89036,8,89036,8,89036,8,89036,8,,,89036,8,89036,9,89036,9,89036,9,89036,9,89036,9,89036,9,89036,9
89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89117,83,89117,92,89037,<5 suppressed,89037,<5 suppressed,89117,83,89117,99,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89117,99,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89115,198,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,,,,,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,,,,,,,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,,,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,,,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,,,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,,,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,,,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed,89037,<5 suppressed
89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89118,32,89118,42,89039,<5 suppressed,89039,<5 suppressed,89118,32,89118,45,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89118,45,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89117,156,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,,,,,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,,,,,,,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,,,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,,,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,,,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,,,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,,,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed,89039,<5 suppressed
89040,<5 suppressed,89040,<5 suppressed,89040,<5 suppressed,89040,<5 suppressed,89040,<5 suppressed,89040,<5 suppressed,89119,42,89119,52,89040,<5 suppressed,89040,<5 suppressed,89119,42,89119,54,89040,<5 suppressed,89040,<5 suppressed,89040,<5 suppressed,89040,<5 suppressed,89040,<5 suppressed,89040,<5 suppressed,89040,<5 suppressed,89119,54,89040,<5 suppressed,89040,<5 suppressed,89040,<5 suppressed,89040,<5 suppressed,89040,<5 suppressed,89040,<5 suppressed,89040,<5 suppressed,89040,<5 suppressed,89040,<5 suppressed,89040,<5 suppressed,89040,<5 suppressed,89040,<5 suppressed,89040,<5 suppressed,89040,<5 suppressed,89040,<5 suppressed,89040,<5 suppressed,89040,<5 suppressed,89040,<5 suppressed,89040,<5 suppressed,89040,<5 suppressed,89040,<5 suppressed,89040,<5 suppressed,89040,<5 suppressed,89040,<5 suppressed,89040,<5 suppressed,89040,<5 suppressed,89040,<5 suppressed,89040,<5 suppressed,89040,<5 suppressed,89040,<5 suppressed,89040,<5 suppressed,89040,<5 suppressed,89040,<5 suppressed,89040,<5 suppressed,89040,<5 suppressed,89040,<5 suppressed,89118,68,89040,<5 suppressed,89040,<5 suppressed,89040,<5 suppressed,89040,<5 suppressed,89040,<5 suppressed,,,,,89040,<5 suppressed,89040,<5 suppressed,89040,<5 suppressed,,,,,,,89040,<5 suppressed,89040,<5 suppressed,89040,<5 suppressed,,,89040,<5 suppressed,89040,<5 suppressed,89040,<5 suppressed,89040,<5 suppressed,89040,<5 suppressed,89040,<5 suppressed,89040,<5 suppressed,89040,<5 suppressed,89040,<5 suppressed,89040,<5 suppressed,89040,<5 suppressed,89040,<5 suppressed,,,89040,<5 suppressed,89040,<5 suppressed,89040,<5 suppressed,89040,<5 suppressed,89040,<5 suppressed,89040,<5 suppressed,89040,<5 suppressed,89040,7,89040,7,,,89040,7,89040,7,89040,7,89040,7,89040,7,89040,9,89040,9,89040,9,89040,9,89040,9,89040,9,89040,9,89040,9,89040,9,,,89040,10,89040,11,89040,11,89040,11,89040,11,89040,12,89040,13,89040,13,89040,13,89040,14,89040,14,89040,14,,,89040,15,89040,15,89040,14,89040,14,89040,15,89040,15,89040,15,89040,16
89044,23,89044,23,89044,23,89044,23,89044,23,89044,24,89120,21,89120,25,89044,23,89044,24,89120,21,89120,29,89044,28,89044,30,89044,30,89044,30,89044,26,89044,26,89044,27,89120,29,89044,28,89044,30,89044,30,89044,30,89044,31,89044,31,89044,32,89044,33,89044,35,89044,35,89044,38,89044,38,89044,37,89044,37,89044,38,89044,38,89044,38,89044,38,89044,37,89044,39,89044,40,89044,40,89044,40,89044,40,89044,42,89044,42,89044,43,89044,43,89044,44,89044,44,89044,44,89044,44,89044,45,89044,45,89044,45,89044,45,89119,156,89044,45,89044,46,89044,47,89044,47,89044,47,,,,,89044,49,89044,51,89044,51,,,,,,,89044,55,89044,55,89044,55,,,89044,58,89044,58,89044,60,89044,61,89044,63,89044,68,89044,73,89044,78,89044,81,89044,83,89044,86,89044,96,,,89044,111,89044,113,89044,120,89044,122,89044,124,89044,128,89044,130,89044,134,89044,140,,,89044,151,89044,155,89044,160,89044,163,89044,166,89044,171,89044,174,89044,179,89044,185,89044,188,89044,193,89044,197,89044,206,89044,207,,,89044,214,89044,222,89044,226,89044,226,89044,233,89044,242,89044,253,89044,259,89044,263,89044,263,89044,267,89044,270,,,89044,282,89044,285,89044,286,89044,298,89044,305,89044,311,89044,311,89044,316
89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89121,69,89121,84,89046,<5 suppressed,89046,<5 suppressed,89121,69,89121,92,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89121,92,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89120,76,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,,,,,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,,,,,,,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,,,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,,,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,,,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,,,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,,,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed,89046,<5 suppressed
89052,69,89052,69,89052,69,89052,69,89052,69,89052,69,89122,51,89122,59,89052,69,89052,69,89122,51,89122,64,89052,81,89052,83,89052,83,89052,83,89052,79,89052,79,89052,79,89122,64,89052,81,89052,83,89052,83,89052,83,89052,84,89052,84,89052,86,89052,88,89052,92,89052,93,89052,95,89052,96,89052,98,89052,100,89052,103,89052,104,89052,105,89052,106,89052,107,89052,111,89052,112,89052,113,89052,113,89052,114,89052,117,89052,117,89052,119,89052,120,89052,121,89052,121,89052,123,89052,133,89052,134,89052,134,89052,133,89052,136,89121,202,89052,136,89052,136,89052,139,89052,139,89052,139,,,,,89052,148,89052,155,89052,156,,,,,,,89052,171,89052,177,89052,183,,,89052,191,89052,193,89052,198,89052,199,89052,205,89052,219,89052,233,89052,245,89052,255,89052,261,89052,268,89052,281,,,89052,319,89052,330,89052,331,89052,340,89052,347,89052,351,89052,354,89052,362,89052,372,,,89052,396,89052,407,89052,429,89052,438,89052,456,89052,468,89052,483,89052,498,89052,515,89052,521,89052,536,89052,550,89052,564,89052,578,,,89052,599,89052,618,89052,629,89052,629,89052,645,89052,667,89052,688,89052,697,89052,707,89052,720,89052,732,89052,740,,,89052,760,89052,767,89052,774,89052,797,89052,810,89052,818,89052,825,89052,842
89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89123,50,89123,57,89053,<5 suppressed,89053,<5 suppressed,89123,50,89123,61,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89123,61,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89122,143,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,,,,,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,,,,,,,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,,,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,,,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,,,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,,,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,<5 suppressed,89053,6,89053,6,89053,6,89053,6,89053,6,89053,6,,,89053,7,89053,7,89053,7,89053,7,89053,7,89053,7,89053,7,89053,7
89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89128,49,89128,53,89054,<5 suppressed,89054,<5 suppressed,89128,49,89128,57,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89128,57,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89123,112,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,,,,,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,,,,,,,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,,,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,,,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,,,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,,,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,,,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed,89054,<5 suppressed
89070,<5 suppressed,89070,<5 suppressed,89070,<5 suppressed,89070,<5 suppressed,89070,<5 suppressed,89070,<5 suppressed,89129,59,89129,75,89070,<5 suppressed,89070,<5 suppressed,89129,59,89129,79,89070,<5 suppressed,89070,<5 suppressed,89070,<5 suppressed,89070,<5 suppressed,89070,<5 suppressed,89070,<5 suppressed,89070,<5 suppressed,89129,79,89070,<5 suppressed,89070,<5 suppressed,89070,<5 suppressed,89070,<5 suppressed,89070,<5 suppressed,89070,<5 suppressed,89070,<5 suppressed,89070,<5 suppressed,89070,<5 suppressed,89070,<5 suppressed,89070,<5 suppressed,89070,<5 suppressed,89070,<5 suppressed,89070,<5 suppressed,89070,<5 suppressed,89070,<5 suppressed,89070,<5 suppressed,89070,<5 suppressed,89070,<5 suppressed,89070,<5 suppressed,89070,<5 suppressed,89070,<5 suppressed,89070,<5 suppressed,89070,<5 suppressed,89070,<5 suppressed,89070,<5 suppressed,89070,<5 suppressed,89070,<5 suppressed,89070,<5 suppressed,89070,<5 suppressed,89070,<5 suppressed,89070,<5 suppressed,89070,<5 suppressed,89070,<5 suppressed,89070,<5 suppressed,89070,<5 suppressed,89128,130,89070,<5 suppressed,89070,<5 suppressed,89070,<5 suppressed,89070,<5 suppressed,89070,<5 suppressed,,,,,89070,<5 suppressed,89070,<5 suppressed,89070,<5 suppressed,,,,,,,89070,<5 suppressed,89070,<5 suppressed,89070,<5 suppressed,,,89070,<5 suppressed,89070,<5 suppressed,89070,<5 suppressed,89070,5,89070,5,89070,6,89070,6,89070,6,89070,6,89070,6,89070,6,89070,6,,,89070,6,89070,6,89070,6,89070,6,89070,6,89070,7,89070,7,89070,8,89070,9,,,89070,9,89070,10,89070,10,89070,10,89070,10,89070,10,89070,9,89070,9,89070,9,89070,9,89070,9,89070,14,89070,14,89070,14,,,89070,14,89070,15,89070,15,89070,15,89070,15,89070,15,89070,15,89070,15,89070,15,89070,15,89070,15,89070,17,,,89070,16,89070,14,89070,15,89070,16,89070,15,89070,15,89070,15,89070,15
89074,55,89074,55,89074,55,89074,55,89074,55,89074,56,89130,42,89130,49,89074,55,89074,56,89130,42,89130,53,89074,71,89074,73,89074,74,89074,76,89074,66,89074,67,89074,67,89130,53,89074,71,89074,73,89074,74,89074,76,89074,75,89074,75,89074,75,89074,75,89074,77,89074,79,89074,81,89074,81,89074,81,89074,82,89074,83,89074,84,89074,86,89074,85,89074,85,89074,88,89074,89,89074,90,89074,91,89074,92,89074,94,89074,94,89074,94,89074,94,89074,94,89074,95,89074,94,89074,94,89074,96,89074,97,89074,99,89074,100,89129,143,89074,102,89074,105,89074,106,89074,107,89074,114,,,,,89074,123,89074,127,89074,131,,,,,,,89074,139,89074,144,89074,151,,,89074,158,89074,172,89074,175,89074,181,89074,183,89074,194,89074,208,89074,216,89074,225,89074,232,89074,237,89074,252,,,89074,268,89074,272,89074,280,89074,283,89074,289,89074,304,89074,319,89074,324,89074,339,,,89074,376,89074,395,89074,424,89074,438,89074,450,89074,463,89074,475,89074,485,89074,498,89074,500,89074,516,89074,525,89074,542,89074,562,,,89074,590,89074,608,89074,618,89074,618,89074,631,89074,647,89074,663,89074,681,89074,684,89074,694,89074,706,89074,718,,,89074,742,89074,746,89074,754,89074,778,89074,788,89074,799,89074,817,89074,833
